자전거번호,등록일시,고장구분
SPB-16345,2018-11-16,
SPB-08384,2018-11-16,기타 
SPB-06977,2018-11-16,기타 
SPB-12845,2018-11-16,
SPB-12845,2018-11-16,
SPB-07738,2018-11-16,
SPB-07738,2018-11-16,
SPB-18024,2018-11-16,기타 
SPB-05991,2018-11-16,체인
SPB-14761,2018-11-16,
SPB-14761,2018-11-16,
SPB-07673,2018-11-16,
SPB-07673,2018-11-16,
SPB-13635,2018-11-16,
SPB-13635,2018-11-16,
SPB-02210,2018-11-16,
SPB-02210,2018-11-16,
SPB-02454,2018-11-16,타이어 
SPB-05352,2018-11-16,
SPB-05352,2018-11-16,
SPB-16008,2018-11-16,
SPB-16008,2018-11-16,
SPB-17768,2018-11-16,
SPB-17768,2018-11-16,
SPB-05168,2018-11-16,체인
SPB-17779,2018-11-16,
SPB-17779,2018-11-16,
SPB-14348,2018-11-16,
SPB-14348,2018-11-16,
SPB-08095,2018-11-16,
SPB-08095,2018-11-16,
SPB-07940,2018-11-16,
SPB-07940,2018-11-16,
SPB-11103,2018-11-16,기타 
SPB-18043,2018-11-16,
SPB-18043,2018-11-16,
SPB-17826,2018-11-16,
SPB-17826,2018-11-16,
SPB-05877,2018-11-16,
SPB-05877,2018-11-16,
SPB-17509,2018-11-16,
SPB-17509,2018-11-16,
SPB-15130,2018-11-16,
SPB-15130,2018-11-16,
SPB-16704,2018-11-16,
SPB-16704,2018-11-16,
SPB-17067,2018-11-16,
SPB-17067,2018-11-16,
SPB-16443,2018-11-16,
SPB-16443,2018-11-16,
SPB-13610,2018-11-16,
SPB-13610,2018-11-16,
SPB-15196,2018-11-16,
SPB-15196,2018-11-16,
SPB-13964,2018-11-16,체인
SPB-10266,2018-11-16,
SPB-10266,2018-11-16,
SPB-10323,2018-11-16,
SPB-10323,2018-11-16,
SPB-08299,2018-11-16,
SPB-08299,2018-11-16,
SPB-08370,2018-11-16,
SPB-08370,2018-11-16,
SPB-18525,2018-11-16,
SPB-18525,2018-11-16,
SPB-07548,2018-11-16,
SPB-07548,2018-11-16,
SPB-15566,2018-11-16,
SPB-15566,2018-11-16,
SPB-09303,2018-11-16,
SPB-09303,2018-11-16,
SPB-16490,2018-11-16,기타 
SPB-09289,2018-11-16,
SPB-09289,2018-11-16,
SPB-08646,2018-11-16,
SPB-08646,2018-11-16,
SPB-16042,2018-11-16,
SPB-16042,2018-11-16,
SPB-18031,2018-11-16,
SPB-18031,2018-11-16,
SPB-07969,2018-11-16,
SPB-07969,2018-11-16,
SPB-14346,2018-11-16,
SPB-14346,2018-11-16,
SPB-18829,2018-11-16,
SPB-18829,2018-11-16,
SPB-13879,2018-11-16,
SPB-13879,2018-11-16,
SPB-05260,2018-11-16,
SPB-05260,2018-11-16,
SPB-09407,2018-11-16,
SPB-09407,2018-11-16,
SPB-14429,2018-11-17,
SPB-14429,2018-11-17,
SPB-14110,2018-11-17,
SPB-14110,2018-11-17,
SPB-13229,2018-11-17,
SPB-13229,2018-11-17,
SPB-10638,2018-11-17,
SPB-10638,2018-11-17,
SPB-09996,2018-11-17,
SPB-09996,2018-11-17,
SPB-10457,2018-11-17,
SPB-10457,2018-11-17,
SPB-07032,2018-11-17,
SPB-07032,2018-11-17,
SPB-12712,2018-11-17,
SPB-12712,2018-11-17,
SPB-14537,2018-11-17,
SPB-14537,2018-11-17,
SPB-14153,2018-11-17,
SPB-14153,2018-11-17,
SPB-13652,2018-11-17,
SPB-13652,2018-11-17,
SPB-17936,2018-11-17,
SPB-17936,2018-11-17,
SPB-19112,2018-11-17,
SPB-19112,2018-11-17,
SPB-15895,2018-11-17,
SPB-15895,2018-11-17,
SPB-00789,2018-11-17,
SPB-00789,2018-11-17,
SPB-18094,2018-11-17,
SPB-18094,2018-11-17,
SPB-12870,2018-11-17,
SPB-12870,2018-11-17,
SPB-09019,2018-11-17,
SPB-09019,2018-11-17,
SPB-17133,2018-11-17,
SPB-17133,2018-11-17,
SPB-15756,2018-11-17,타이어 
SPB-07752,2018-11-17,
SPB-07752,2018-11-17,
SPB-09178,2018-11-17,
SPB-09178,2018-11-17,
SPB-18365,2018-11-17,
SPB-18365,2018-11-17,
SPB-02037,2018-11-17,
SPB-02037,2018-11-17,
SPB-15645,2018-11-17,
SPB-15645,2018-11-17,
SPB-10626,2018-11-17,
SPB-10626,2018-11-17,
SPB-17449,2018-11-17,
SPB-17449,2018-11-17,
SPB-14494,2018-11-17,
SPB-14494,2018-11-17,
SPB-15332,2018-11-17,
SPB-15332,2018-11-17,
SPB-01729,2018-11-17,
SPB-01729,2018-11-17,
SPB-17351,2018-11-17,
SPB-17351,2018-11-17,
SPB-08992,2018-11-17,
SPB-08992,2018-11-17,
SPB-07864,2018-11-17,
SPB-07864,2018-11-17,
SPB-14586,2018-11-17,
SPB-14586,2018-11-17,
SPB-06123,2018-11-17,
SPB-06123,2018-11-17,
SPB-16268,2018-11-17,
SPB-16268,2018-11-17,
SPB-13570,2018-11-17,단말기
SPB-13570,2018-11-17,기타 
SPB-02929,2018-11-17,
SPB-02929,2018-11-17,
SPB-04052,2018-11-17,
SPB-04052,2018-11-17,
SPB-18750,2018-11-17,
SPB-18750,2018-11-17,
SPB-14093,2018-11-17,
SPB-14093,2018-11-17,
SPB-18401,2018-11-17,
SPB-18401,2018-11-17,
SPB-19161,2018-11-17,
SPB-19161,2018-11-17,
SPB-14681,2018-11-17,
SPB-14681,2018-11-17,
SPB-16000,2018-11-17,타이어 
SPB-18532,2018-11-17,
SPB-18532,2018-11-17,
SPB-00165,2018-11-17,기타 
SPB-13387,2018-11-17,
SPB-13387,2018-11-17,
SPB-10535,2018-11-17,
SPB-10535,2018-11-17,
SPB-16234,2018-11-17,
SPB-16234,2018-11-17,
SPB-06882,2018-11-17,
SPB-06882,2018-11-17,
SPB-19131,2018-11-17,단말기
SPB-15466,2018-11-17,
SPB-15466,2018-11-17,
SPB-09993,2018-11-17,체인
SPB-18448,2018-11-17,타이어 
SPB-11853,2018-11-17,체인
SPB-05118,2018-11-17,단말기
SPB-14515,2018-11-17,
SPB-14515,2018-11-17,
SPB-10513,2018-11-17,
SPB-10513,2018-11-17,
SPB-16267,2018-11-17,
SPB-16267,2018-11-17,
SPB-19088,2018-11-17,
SPB-19088,2018-11-17,
SPB-06259,2018-11-17,
SPB-06259,2018-11-17,
SPB-15646,2018-11-17,기타 
SPB-12398,2018-11-17,
SPB-12398,2018-11-17,
SPB-03377,2018-11-17,
SPB-03377,2018-11-17,
SPB-18799,2018-11-17,
SPB-18799,2018-11-17,
SPB-16944,2018-11-17,
SPB-16944,2018-11-17,
SPB-16020,2018-11-17,단말기
SPB-16020,2018-11-17,기타 
SPB-16829,2018-11-17,
SPB-16829,2018-11-17,
SPB-09948,2018-11-17,
SPB-09948,2018-11-17,
SPB-06087,2018-11-17,
SPB-06087,2018-11-17,
SPB-16216,2018-11-17,
SPB-16216,2018-11-17,
SPB-18890,2018-11-17,
SPB-18890,2018-11-17,
SPB-07661,2018-11-17,
SPB-07661,2018-11-17,
SPB-12484,2018-11-17,
SPB-12484,2018-11-17,
SPB-11194,2018-11-17,
SPB-11194,2018-11-17,
SPB-13514,2018-11-17,
SPB-13514,2018-11-17,
SPB-15493,2018-11-17,
SPB-15493,2018-11-17,
SPB-05352,2018-11-17,
SPB-05352,2018-11-17,
SPB-09138,2018-11-17,
SPB-09138,2018-11-17,
SPB-14748,2018-11-17,
SPB-14748,2018-11-17,
SPB-12486,2018-11-17,
SPB-12486,2018-11-17,
SPB-15283,2018-11-17,
SPB-15283,2018-11-17,
SPB-13199,2018-11-17,
SPB-13199,2018-11-17,
SPB-09514,2018-11-17,
SPB-09514,2018-11-17,
SPB-14087,2018-11-17,
SPB-14087,2018-11-17,
SPB-01555,2018-11-17,
SPB-01555,2018-11-17,
SPB-02558,2018-11-17,
SPB-02558,2018-11-17,
SPB-06035,2018-11-18,
SPB-06035,2018-11-18,
SPB-08858,2018-11-18,
SPB-08858,2018-11-18,
SPB-12757,2018-11-18,
SPB-12757,2018-11-18,
SPB-02324,2018-11-18,
SPB-02324,2018-11-18,
SPB-17744,2018-11-18,
SPB-17744,2018-11-18,
SPB-08235,2018-11-18,
SPB-08235,2018-11-18,
SPB-15000,2018-11-18,
SPB-15000,2018-11-18,
SPB-15770,2018-11-18,
SPB-15770,2018-11-18,
SPB-07046,2018-11-18,
SPB-07046,2018-11-18,
SPB-15923,2018-11-18,
SPB-15923,2018-11-18,
SPB-18339,2018-11-18,
SPB-18339,2018-11-18,
SPB-05719,2018-11-18,
SPB-05719,2018-11-18,
SPB-03839,2018-11-18,기타 
SPB-17993,2018-11-18,
SPB-17993,2018-11-18,
SPB-12275,2018-11-18,단말기
SPB-12275,2018-11-18,단말기
SPB-12667,2018-11-18,
SPB-12667,2018-11-18,
SPB-06929,2018-11-18,
SPB-06929,2018-11-18,
SPB-14864,2018-11-18,
SPB-14864,2018-11-18,
SPB-02015,2018-11-18,
SPB-02015,2018-11-18,
SPB-14906,2018-11-18,
SPB-14906,2018-11-18,
SPB-17813,2018-11-18,안장
SPB-01646,2018-11-18,기타 
SPB-01013,2018-11-18,
SPB-01013,2018-11-18,
SPB-05218,2018-11-18,
SPB-05218,2018-11-18,
SPB-19263,2018-11-18,
SPB-19263,2018-11-18,
SPB-15424,2018-11-18,기타 
SPB-09138,2018-11-18,타이어 
SPB-16274,2018-11-18,
SPB-16274,2018-11-18,
SPB-10293,2018-11-18,
SPB-10293,2018-11-18,
SPB-15200,2018-11-18,기타 
SPB-16732,2018-11-18,체인
SPB-16732,2018-11-18,기타 
SPB-08479,2018-11-18,
SPB-08479,2018-11-18,
SPB-07290,2018-11-18,안장
SPB-11207,2018-11-18,
SPB-11207,2018-11-18,
SPB-10924,2018-11-18,
SPB-10924,2018-11-18,
SPB-12039,2018-11-18,
SPB-12039,2018-11-18,
SPB-12964,2018-11-18,단말기
SPB-15367,2018-11-18,
SPB-15367,2018-11-18,
SPB-09568,2018-11-18,안장
SPB-13614,2018-11-18,
SPB-13614,2018-11-18,
SPB-14220,2018-11-18,
SPB-14220,2018-11-18,
SPB-09126,2018-11-18,
SPB-09126,2018-11-18,
SPB-17063,2018-11-18,기타 
SPB-16655,2018-11-18,체인
SPB-06568,2018-11-18,
SPB-06568,2018-11-18,
SPB-12878,2018-11-18,
SPB-12878,2018-11-18,
SPB-16603,2018-11-18,
SPB-16603,2018-11-18,
SPB-07790,2018-11-18,체인
SPB-07067,2018-11-18,
SPB-07067,2018-11-18,
SPB-14227,2018-11-18,
SPB-14227,2018-11-18,
SPB-05966,2018-11-18,
SPB-05966,2018-11-18,
SPB-11146,2018-11-18,
SPB-11146,2018-11-18,
SPB-17171,2018-11-18,
SPB-17171,2018-11-18,
SPB-14131,2018-11-18,
SPB-14131,2018-11-18,
SPB-15254,2018-11-18,
SPB-15254,2018-11-18,
SPB-11743,2018-11-18,
SPB-11743,2018-11-18,
SPB-11331,2018-11-18,
SPB-11331,2018-11-18,
SPB-00009,2018-11-18,
SPB-00009,2018-11-18,
SPB-05916,2018-11-18,단말기
SPB-15910,2018-11-18,
SPB-15910,2018-11-18,
SPB-19093,2018-11-18,
SPB-19093,2018-11-18,
SPB-18503,2018-11-18,체인
SPB-15174,2018-11-18,
SPB-15174,2018-11-18,
SPB-01658,2018-11-18,
SPB-01658,2018-11-18,
SPB-12884,2018-11-18,
SPB-12884,2018-11-18,
SPB-15560,2018-11-18,
SPB-15560,2018-11-18,
SPB-05347,2018-11-18,
SPB-05347,2018-11-18,
SPB-06322,2018-11-18,
SPB-06322,2018-11-18,
SPB-14088,2018-11-18,타이어 
SPB-09679,2018-11-18,
SPB-09679,2018-11-18,
SPB-03494,2018-11-18,기타 
SPB-12244,2018-11-18,
SPB-12244,2018-11-18,
SPB-16519,2018-11-18,체인
SPB-13457,2018-11-18,체인
SPB-14363,2018-11-18,체인
SPB-14560,2018-11-18,체인
SPB-17164,2018-11-18,
SPB-17164,2018-11-18,
SPB-15587,2018-11-18,
SPB-15587,2018-11-18,
SPB-16641,2018-11-18,
SPB-16641,2018-11-18,
SPB-19285,2018-11-18,
SPB-19285,2018-11-18,
SPB-08361,2018-11-18,
SPB-08361,2018-11-18,
SPB-17913,2018-11-18,
SPB-17913,2018-11-18,
SPB-17250,2018-11-18,
SPB-17250,2018-11-18,
SPB-13636,2018-11-18,
SPB-13636,2018-11-18,
SPB-15555,2018-11-18,
SPB-15555,2018-11-18,
SPB-03109,2018-11-18,
SPB-03109,2018-11-18,
SPB-15535,2018-11-18,
SPB-15535,2018-11-18,
SPB-18151,2018-11-19,
SPB-18151,2018-11-19,
SPB-05260,2018-11-19,
SPB-05260,2018-11-19,
SPB-16488,2018-11-19,
SPB-16488,2018-11-19,
SPB-05887,2018-11-19,
SPB-05887,2018-11-19,
SPB-08945,2018-11-19,
SPB-08945,2018-11-19,
SPB-02504,2018-11-19,
SPB-02504,2018-11-19,
SPB-14700,2018-11-19,
SPB-14700,2018-11-19,
SPB-04274,2018-11-19,
SPB-04274,2018-11-19,
SPB-11201,2018-11-19,체인
SPB-11201,2018-11-19,페달
SPB-16883,2018-11-19,
SPB-16883,2018-11-19,
SPB-17744,2018-11-19,
SPB-17744,2018-11-19,
SPB-14496,2018-11-19,
SPB-14496,2018-11-19,
SPB-15835,2018-11-19,
SPB-15835,2018-11-19,
SPB-13516,2018-11-19,
SPB-13516,2018-11-19,
SPB-10477,2018-11-19,
SPB-10477,2018-11-19,
SPB-05695,2018-11-19,
SPB-05695,2018-11-19,
SPB-03243,2018-11-19,
SPB-03243,2018-11-19,
SPB-10477,2018-11-19,체인
SPB-10477,2018-11-19,페달
SPB-16009,2018-11-19,
SPB-16009,2018-11-19,
SPB-00839,2018-11-19,타이어 
SPB-16542,2018-11-19,
SPB-16542,2018-11-19,
SPB-13457,2018-11-19,
SPB-13457,2018-11-19,
SPB-05644,2018-11-19,
SPB-05644,2018-11-19,
SPB-07544,2018-11-19,
SPB-07544,2018-11-19,
SPB-18932,2018-11-19,기타 
SPB-14295,2018-11-19,
SPB-14295,2018-11-19,
SPB-18759,2018-11-19,기타 
SPB-05899,2018-11-19,
SPB-05899,2018-11-19,
SPB-16304,2018-11-19,
SPB-16304,2018-11-19,
SPB-05552,2018-11-19,
SPB-05552,2018-11-19,
SPB-09937,2018-11-19,
SPB-09937,2018-11-19,
SPB-16247,2018-11-19,타이어 
SPB-09477,2018-11-19,
SPB-09477,2018-11-19,
SPB-12606,2018-11-19,
SPB-12606,2018-11-19,
SPB-02697,2018-11-19,
SPB-02697,2018-11-19,
SPB-11440,2018-11-19,
SPB-11440,2018-11-19,
SPB-11003,2018-11-19,
SPB-11003,2018-11-19,
SPB-09049,2018-11-19,
SPB-09049,2018-11-19,
SPB-14906,2018-11-19,
SPB-14906,2018-11-19,
SPB-12815,2018-11-19,
SPB-12815,2018-11-19,
SPB-09724,2018-11-19,
SPB-09724,2018-11-19,
SPB-17283,2018-11-19,
SPB-17283,2018-11-19,
SPB-17657,2018-11-19,
SPB-17657,2018-11-19,
SPB-14755,2018-11-19,
SPB-14755,2018-11-19,
SPB-14052,2018-11-19,타이어 
SPB-04724,2018-11-19,체인
SPB-07233,2018-11-19,
SPB-07233,2018-11-19,
SPB-15392,2018-11-19,안장
SPB-05991,2018-11-19,
SPB-05991,2018-11-19,
SPB-09836,2018-11-19,
SPB-09836,2018-11-19,
SPB-09147,2018-11-19,기타 
SPB-04847,2018-11-19,
SPB-04847,2018-11-19,
SPB-04484,2018-11-19,
SPB-04484,2018-11-19,
SPB-10569,2018-11-19,기타 
SPB-13262,2018-11-19,
SPB-13262,2018-11-19,
SPB-06185,2018-11-19,
SPB-06185,2018-11-19,
SPB-18805,2018-11-19,
SPB-18805,2018-11-19,
SPB-01819,2018-11-19,
SPB-01819,2018-11-19,
SPB-11108,2018-11-19,단말기
SPB-15643,2018-11-19,
SPB-15643,2018-11-19,
SPB-15046,2018-11-19,
SPB-15046,2018-11-19,
SPB-10347,2018-11-19,체인
SPB-08433,2018-11-19,타이어 
SPB-13195,2018-11-19,기타 
SPB-07335,2018-11-19,
SPB-07335,2018-11-19,
SPB-16871,2018-11-19,
SPB-16871,2018-11-19,
SPB-14773,2018-11-19,안장
SPB-15984,2018-11-19,
SPB-15984,2018-11-19,
SPB-05293,2018-11-19,
SPB-05293,2018-11-19,
SPB-14559,2018-11-19,
SPB-14559,2018-11-19,
SPB-13856,2018-11-19,
SPB-13856,2018-11-19,
SPB-10424,2018-11-19,기타 
SPB-04337,2018-11-19,
SPB-04337,2018-11-19,
SPB-18463,2018-11-19,체인
SPB-17305,2018-11-19,
SPB-17305,2018-11-19,
SPB-01680,2018-11-19,
SPB-01680,2018-11-19,
SPB-15487,2018-11-19,
SPB-15487,2018-11-19,
SPB-18002,2018-11-19,
SPB-18002,2018-11-19,
SPB-07381,2018-11-19,체인
SPB-16408,2018-11-19,
SPB-16408,2018-11-19,
SPB-15562,2018-11-19,
SPB-15562,2018-11-19,
SPB-13834,2018-11-19,
SPB-13834,2018-11-19,
SPB-02370,2018-11-19,타이어 
SPB-14088,2018-11-19,
SPB-14088,2018-11-19,
SPB-14720,2018-11-19,
SPB-14720,2018-11-19,
SPB-15218,2018-11-19,
SPB-15218,2018-11-19,
SPB-03243,2018-11-19,체인
SPB-13342,2018-11-19,
SPB-13342,2018-11-19,
SPB-16797,2018-11-19,
SPB-16797,2018-11-19,
SPB-09140,2018-11-19,기타 
SPB-15754,2018-11-19,안장
SPB-17270,2018-11-19,기타 
SPB-09817,2018-11-19,체인
SPB-04857,2018-11-19,
SPB-04857,2018-11-19,
SPB-06038,2018-11-19,
SPB-06038,2018-11-19,
SPB-11731,2018-11-19,
SPB-11731,2018-11-19,
SPB-14165,2018-11-19,
SPB-14165,2018-11-19,
SPB-13564,2018-11-19,페달
SPB-12964,2018-11-19,
SPB-12964,2018-11-19,
SPB-00003,2018-11-19,
SPB-00003,2018-11-19,
SPB-03901,2018-11-19,
SPB-03901,2018-11-19,
SPB-01739,2018-11-19,
SPB-01739,2018-11-19,
SPB-06092,2018-11-19,
SPB-06092,2018-11-19,
SPB-11566,2018-11-19,
SPB-11566,2018-11-19,
SPB-13364,2018-11-19,
SPB-13364,2018-11-19,
SPB-05826,2018-11-19,
SPB-05826,2018-11-19,
SPB-10216,2018-11-19,
SPB-10216,2018-11-19,
SPB-12767,2018-11-19,
SPB-12767,2018-11-19,
SPB-18254,2018-11-19,
SPB-18254,2018-11-19,
SPB-10002,2018-11-19,
SPB-10002,2018-11-19,
SPB-17382,2018-11-19,
SPB-17382,2018-11-19,
SPB-13499,2018-11-19,기타 
SPB-05499,2018-11-19,
SPB-05499,2018-11-19,
SPB-05103,2018-11-19,
SPB-05103,2018-11-19,
SPB-16200,2018-11-19,
SPB-16200,2018-11-19,
SPB-19229,2018-11-19,
SPB-19229,2018-11-19,
SPB-09354,2018-11-20,
SPB-09354,2018-11-20,
SPB-00015,2018-11-20,
SPB-00015,2018-11-20,
SPB-16136,2018-11-20,
SPB-16136,2018-11-20,
SPB-05651,2018-11-20,
SPB-05651,2018-11-20,
SPB-12136,2018-11-20,
SPB-12136,2018-11-20,
SPB-14054,2018-11-20,체인
SPB-14118,2018-11-20,
SPB-14118,2018-11-20,
SPB-07115,2018-11-20,
SPB-07115,2018-11-20,
SPB-11353,2018-11-20,
SPB-11353,2018-11-20,
SPB-14635,2018-11-20,페달
SPB-16510,2018-11-20,
SPB-16510,2018-11-20,
SPB-16607,2018-11-20,
SPB-16607,2018-11-20,
SPB-15094,2018-11-20,
SPB-15094,2018-11-20,
SPB-07022,2018-11-20,
SPB-07022,2018-11-20,
SPB-12044,2018-11-20,
SPB-12044,2018-11-20,
SPB-10895,2018-11-20,
SPB-10895,2018-11-20,
SPB-18479,2018-11-20,
SPB-18479,2018-11-20,
SPB-14606,2018-11-20,
SPB-14606,2018-11-20,
SPB-12002,2018-11-20,
SPB-12002,2018-11-20,
SPB-13309,2018-11-20,
SPB-13309,2018-11-20,
SPB-16074,2018-11-20,
SPB-16074,2018-11-20,
SPB-16344,2018-11-20,단말기
SPB-16344,2018-11-20,기타 
SPB-12166,2018-11-20,타이어 
SPB-18156,2018-11-20,안장
SPB-12001,2018-11-20,
SPB-12001,2018-11-20,
SPB-06475,2018-11-20,
SPB-06475,2018-11-20,
SPB-15584,2018-11-20,
SPB-15584,2018-11-20,
SPB-09135,2018-11-20,기타 
SPB-15653,2018-11-20,체인
SPB-09813,2018-11-20,
SPB-09813,2018-11-20,
SPB-14563,2018-11-20,
SPB-14563,2018-11-20,
SPB-10134,2018-11-20,기타 
SPB-01611,2018-11-20,
SPB-01611,2018-11-20,
SPB-06503,2018-11-20,
SPB-06503,2018-11-20,
SPB-17225,2018-11-20,안장
SPB-16408,2018-11-20,
SPB-16408,2018-11-20,
SPB-16387,2018-11-20,
SPB-16387,2018-11-20,
SPB-06225,2018-11-20,
SPB-06225,2018-11-20,
SPB-07952,2018-11-20,타이어 
SPB-18450,2018-11-20,기타 
SPB-11961,2018-11-20,
SPB-11961,2018-11-20,
SPB-06120,2018-11-20,
SPB-06120,2018-11-20,
SPB-13682,2018-11-20,타이어 
SPB-14588,2018-11-20,
SPB-14588,2018-11-20,
SPB-17787,2018-11-20,
SPB-17787,2018-11-20,
SPB-12669,2018-11-20,
SPB-12669,2018-11-20,
SPB-10436,2018-11-20,
SPB-10436,2018-11-20,
SPB-16820,2018-11-20,체인
SPB-17835,2018-11-20,
SPB-17835,2018-11-20,
SPB-14952,2018-11-20,체인
SPB-04207,2018-11-20,
SPB-04207,2018-11-20,
SPB-07388,2018-11-20,기타 
SPB-13347,2018-11-20,
SPB-13347,2018-11-20,
SPB-00346,2018-11-20,
SPB-00346,2018-11-20,
SPB-15155,2018-11-20,기타 
SPB-14940,2018-11-20,
SPB-14940,2018-11-20,
SPB-12216,2018-11-20,
SPB-12216,2018-11-20,
SPB-05599,2018-11-20,
SPB-05599,2018-11-20,
SPB-18116,2018-11-20,
SPB-18116,2018-11-20,
SPB-14973,2018-11-20,
SPB-14973,2018-11-20,
SPB-15218,2018-11-20,
SPB-15218,2018-11-20,
SPB-13856,2018-11-20,기타 
SPB-11681,2018-11-20,
SPB-11681,2018-11-20,
SPB-07803,2018-11-20,
SPB-07803,2018-11-20,
SPB-11934,2018-11-20,기타 
SPB-17142,2018-11-20,
SPB-17142,2018-11-20,
SPB-16970,2018-11-20,
SPB-16970,2018-11-20,
SPB-10738,2018-11-20,
SPB-10738,2018-11-20,
SPB-16650,2018-11-20,
SPB-16650,2018-11-20,
SPB-06993,2018-11-20,체인
SPB-13819,2018-11-20,
SPB-13819,2018-11-20,
SPB-11741,2018-11-20,
SPB-11741,2018-11-20,
SPB-08872,2018-11-20,
SPB-08872,2018-11-20,
SPB-11692,2018-11-20,
SPB-11692,2018-11-20,
SPB-06118,2018-11-20,
SPB-06118,2018-11-20,
SPB-07056,2018-11-20,
SPB-07056,2018-11-20,
SPB-06769,2018-11-20,
SPB-06769,2018-11-20,
SPB-10366,2018-11-20,
SPB-10366,2018-11-20,
SPB-11441,2018-11-20,
SPB-11441,2018-11-20,
SPB-18453,2018-11-20,
SPB-18453,2018-11-20,
SPB-11980,2018-11-20,
SPB-11980,2018-11-20,
SPB-13152,2018-11-20,
SPB-13152,2018-11-20,
SPB-07767,2018-11-20,
SPB-07767,2018-11-20,
SPB-03721,2018-11-20,체인
SPB-18918,2018-11-20,
SPB-18918,2018-11-20,
SPB-14983,2018-11-20,
SPB-14983,2018-11-20,
SPB-18387,2018-11-20,
SPB-18387,2018-11-20,
SPB-12328,2018-11-20,
SPB-12328,2018-11-20,
SPB-10637,2018-11-20,
SPB-10637,2018-11-20,
SPB-06711,2018-11-20,
SPB-06711,2018-11-20,
SPB-14153,2018-11-20,
SPB-14153,2018-11-20,
SPB-02123,2018-11-20,
SPB-02123,2018-11-20,
SPB-08373,2018-11-20,
SPB-08373,2018-11-20,
SPB-10660,2018-11-20,
SPB-10660,2018-11-20,
SPB-04954,2018-11-20,
SPB-04954,2018-11-20,
SPB-19296,2018-11-20,
SPB-19296,2018-11-20,
SPB-03889,2018-11-20,체인
SPB-13204,2018-11-20,
SPB-13204,2018-11-20,
SPB-17886,2018-11-20,
SPB-17886,2018-11-20,
SPB-09640,2018-11-20,기타 
SPB-06756,2018-11-20,
SPB-06756,2018-11-20,
SPB-16201,2018-11-20,
SPB-16201,2018-11-20,
SPB-10355,2018-11-20,
SPB-10355,2018-11-20,
SPB-15693,2018-11-20,
SPB-15693,2018-11-20,
SPB-07260,2018-11-20,
SPB-07260,2018-11-20,
SPB-12328,2018-11-20,
SPB-12328,2018-11-20,
SPB-13883,2018-11-20,
SPB-13883,2018-11-20,
SPB-11417,2018-11-20,
SPB-11417,2018-11-20,
SPB-17507,2018-11-20,
SPB-17507,2018-11-20,
SPB-07064,2018-11-20,
SPB-07064,2018-11-20,
SPB-12382,2018-11-20,
SPB-12382,2018-11-20,
SPB-03217,2018-11-21,
SPB-03217,2018-11-21,
SPB-14771,2018-11-21,
SPB-14771,2018-11-21,
SPB-04408,2018-11-21,
SPB-04408,2018-11-21,
SPB-09028,2018-11-21,
SPB-09028,2018-11-21,
SPB-15749,2018-11-21,
SPB-15749,2018-11-21,
SPB-09114,2018-11-21,
SPB-09114,2018-11-21,
SPB-10486,2018-11-21,
SPB-10486,2018-11-21,
SPB-13279,2018-11-21,
SPB-13279,2018-11-21,
SPB-05787,2018-11-21,
SPB-05787,2018-11-21,
SPB-02391,2018-11-21,
SPB-02391,2018-11-21,
SPB-17051,2018-11-21,
SPB-17051,2018-11-21,
SPB-06771,2018-11-21,
SPB-06771,2018-11-21,
SPB-11654,2018-11-21,
SPB-11654,2018-11-21,
SPB-15999,2018-11-21,
SPB-15999,2018-11-21,
SPB-13388,2018-11-21,
SPB-13388,2018-11-21,
SPB-14359,2018-11-21,
SPB-14359,2018-11-21,
SPB-13741,2018-11-21,
SPB-13741,2018-11-21,
SPB-04847,2018-11-21,
SPB-04847,2018-11-21,
SPB-13798,2018-11-21,
SPB-13798,2018-11-21,
SPB-17270,2018-11-21,
SPB-17270,2018-11-21,
SPB-18403,2018-11-21,
SPB-18403,2018-11-21,
SPB-07634,2018-11-21,
SPB-07634,2018-11-21,
SPB-18361,2018-11-21,
SPB-18361,2018-11-21,
SPB-18403,2018-11-21,안장
SPB-07634,2018-11-21,단말기
SPB-17838,2018-11-21,단말기
SPB-03551,2018-11-21,체인
SPB-17213,2018-11-21,기타 
SPB-18075,2018-11-21,
SPB-18075,2018-11-21,
SPB-02684,2018-11-21,체인
SPB-13839,2018-11-21,기타 
SPB-16303,2018-11-21,단말기
SPB-17628,2018-11-21,기타 
SPB-16252,2018-11-21,기타 
SPB-14964,2018-11-21,체인
SPB-12855,2018-11-21,타이어 
SPB-04714,2018-11-21,기타 
SPB-18501,2018-11-21,체인
SPB-06313,2018-11-21,안장
SPB-14648,2018-11-21,
SPB-14648,2018-11-21,
SPB-08105,2018-11-21,
SPB-08105,2018-11-21,
SPB-18183,2018-11-21,
SPB-18183,2018-11-21,
SPB-09987,2018-11-21,타이어 
SPB-04443,2018-11-21,기타 
SPB-09223,2018-11-21,
SPB-09223,2018-11-21,
SPB-12914,2018-11-21,
SPB-12914,2018-11-21,
SPB-05544,2018-11-21,기타 
SPB-11625,2018-11-21,
SPB-11625,2018-11-21,
SPB-12658,2018-11-21,
SPB-12658,2018-11-21,
SPB-08373,2018-11-21,기타 
SPB-06686,2018-11-21,
SPB-06686,2018-11-21,
SPB-16107,2018-11-21,기타 
SPB-16912,2018-11-21,단말기
SPB-12987,2018-11-21,
SPB-12987,2018-11-21,
SPB-15003,2018-11-21,
SPB-15003,2018-11-21,
